id;title;vote_average;vote_count;release_date;revenue;runtime;budget
760336;Munich: The Edge of War;6912;492;06/01/2022 00:00;0;129;0
575322;Project Gemini;5854;363;06/01/2022 00:00;211674;98;6000000
522016;The 355;6139;859;05/01/2022 00:00;55700000;122;75000000
899082;Harry Potter 20th Anniversary: Return to Hogwarts;7302;3084;01/01/2022 00:00;0;103;0
890541;7 Women and a Murder;5578;287;25/12/2021 00:00;0;84;0
810693;Jujutsu Kaisen 0;8184;1068;24/12/2021 00:00;195870885;105;0
476669;The King's Man;6794;3932;22/12/2021 00:00;125928656;131;100000000
714869;Serial (Bad) Weddings 3;637;280;21/12/2021 00:00;0;97;22000000
730047;Cyrano;6436;251;17/12/2021 00:00;3000000;124;20000000
826749;Fortress;5958;301;17/12/2021 00:00;52169;100;20000000
739413;Mother/Android;5822;668;17/12/2021 00:00;0;111;0
765245;Swan Song;72;426;17/12/2021 00:00;0;112;0
727293;The Tender Bar;66;454;17/12/2021 00:00;0;104;0
874300;South Park: Post COVID: The Return of COVID;7484;349;16/12/2021 00:00;0;62;0
657644;Minnal Murali;7185;284;16/12/2021 00:00;0;158;2800000
554230;The Lost Daughter;6574;797;16/12/2021 00:00;14521;122;0
624860;The Matrix Resurrections;6479;5018;16/12/2021 00:00;156497322;147;190000000
593395;Diabolik;6091;522;16/12/2021 00:00;3189418;133;11000000
672208;A Hero;7402;260;15/12/2021 00:00;0;127;0
754067;Vicky and Her Mystery;7147;465;15/12/2021 00:00;4181043;84;6500000
634649;Spider-Man: No Way Home;799;18299;15/12/2021 00:00;1921847111;148;200000000
598331;Rumble;68;466;15/12/2021 00:00;0;95;0
899405;Anonymously Yours;7623;333;10/12/2021 00:00;0;101;0
763329;Red Rocket;6706;326;10/12/2021 00:00;2200000;130;1100000
517088;Being the Ricardos;6533;552;10/12/2021 00:00;0;132;0
603661;The Hating Game;7423;866;09/12/2021 00:00;0;102;0
511809;West Side Story;7036;1334;08/12/2021 00:00;74530532;157;100000000
646380;Don't Look Up;7135;7227;07/12/2021 00:00;791863;138;75000000
591538;The Tragedy of Macbeth;6987;634;05/12/2021 00:00;176248;105;0
770254;Back to the Outback;7779;673;03/12/2021 00:00;0;92;0
774741;Diary of a Wimpy Kid;6238;320;03/12/2021 00:00;0;58;0
664574;Silent Night;6085;382;03/12/2021 00:00;0;92;0
728526;Encounter;641;395;03/12/2021 00:00;0;108;0
597208;Nightmare Alley;6992;2530;02/12/2021 00:00;39629195;150;60000000
810873;Single All the Way;646;329;02/12/2021 00:00;0;99;0
438695;Sing 2;7918;3919;01/12/2021 00:00;406000000;110;85000000
718032;Licorice Pizza;7002;1922;26/11/2021 00:00;27423319;133;40000000
758879;A Castle for Christmas;6004;280;26/11/2021 00:00;0;98;0
920081;Megaboa;65;436;26/11/2021 00:00;0;100;0
874299;South Park: Post COVID;729;264;25/11/2021 00:00;0;59;0
722778;The Hand of God;7602;1480;24/11/2021 00:00;0;130;0
645886;The Unforgivable;7468;1655;24/11/2021 00:00;0;112;0
615666;A Boy Called Christmas;7409;620;24/11/2021 00:00;0;104;0
793998;Happening;7209;325;24/11/2021 00:00;0;100;0
644495;House of Gucci;6626;2767;24/11/2021 00:00;153235995;158;75000000
802217;8-Bit Christmas;6415;312;24/11/2021 00:00;0;98;0
460458;Resident Evil: Welcome to Raccoon City;6029;2176;24/11/2021 00:00;41914915;107;25000000
831827;Far from the Tree;81;332;24/11/2021 00:00;0;7;0
740937;Simone: Woman of the Century;8114;272;22/11/2021 00:00;0;140;0
632617;C'mon C'mon;7281;567;19/11/2021 00:00;4300000;109;8300000
614917;King Richard;7717;2075;18/11/2021 00:00;39429285;145;50000000
785533;The Princess Switch 3: Romancing the Star;6863;369;18/11/2021 00:00;0;106;0
876716;Ciao Alberto;7472;620;12/11/2021 00:00;0;7;45223
890825;14 Peaks: Nothing Is Impossible;7418;261;12/11/2021 00:00;0;101;0
777270;Belfast;7129;1232;12/11/2021 00:00;49158343;98;11000000
660833;Multiverse;6673;271;12/11/2021 00:00;0;93;0
877183;The Simpsons in Plusaversary;6577;383;12/11/2021 00:00;0;4;0
763164;Apex;5282;531;12/11/2021 00:00;0;108;0
654974;Home Sweet Home Alone;4918;539;12/11/2021 00:00;0;93;15000000
537116;tick, tick... BOOM!;7707;1825;11/11/2021 00:00;0;120;0
425909;Ghostbusters: Afterlife;7451;3898;11/11/2021 00:00;191000000;124;75000000
585245;Clifford the Big Red Dog;7202;1618;10/11/2021 00:00;107347356;97;64000000
734265;Love Hard;6996;1325;05/11/2021 00:00;0;105;0
811592;One Shot;6782;807;05/11/2021 00:00;29439;97;0
763788;Dangerous;62;385;05/11/2021 00:00;0;99;0
522402;Finch;7938;3081;04/11/2021 00:00;0;115;2500000
716612;Spencer;6858;1475;04/11/2021 00:00;14000000;117;18000000
512195;Red Notice;6803;5135;04/11/2021 00:00;178143;118;160000000
524434;Eternals;6927;7493;03/11/2021 00:00;402064899;156;200000000
746131;Paris, 13th District;699;257;03/11/2021 00:00;2200000;106;0
761898;Sword Art Online the Movie -Progressive- Aria of a Starless Night;7827;251;30/10/2021 00:00;14037060;97;0
588182;Compartment No. 6;7083;309;29/10/2021 00:00;0;106;2412000
609972;Paranormal Activity: Next of Kin;6153;572;29/10/2021 00:00;0;98;0
650031;The Shadow in My Eye;7834;424;28/10/2021 00:00;0;107;0
516329;Antlers;6276;963;28/10/2021 00:00;18867659;99;17000000
571468;Freaks Out;732;802;28/10/2021 00:00;0;141;12000000
796499;Army of Thieves;6867;1756;27/10/2021 00:00;46900000;127;30000000
541524;Passing;6325;265;27/10/2021 00:00;0;98;0
871964;Nobody Sleeps in the Woods Tonight 2;4714;271;27/10/2021 00:00;0;97;0
864873;Hypnotic;604;548;27/10/2021 00:00;0;89;0
600583;The Power of the Dog;6792;2400;25/10/2021 00:00;0;128;0
785538;7 Prisoners;7108;316;22/10/2021 00:00;0;93;0
618162;The Harder They Fall;668;937;22/10/2021 00:00;0;139;0
576845;Last Night in Soho;7375;2812;21/10/2021 00:00;22957625;117;43000000
542178;The French Dispatch;7094;2217;21/10/2021 00:00;46333545;108;25000000
617762;The Electrical Life of Louis Wain;6954;377;21/10/2021 00:00;0;111;0
669671;Night Teeth;6448;692;20/10/2021 00:00;0;107;21700000
785516;Stuck Together;5928;374;20/10/2021 00:00;0;126;0
660000;Lost Illusions;749;420;20/10/2021 00:00;8600000;149;20800000
747688;Yara;6304;344;18/10/2021 00:00;0;96;0
820722;The Good Boss;7044;329;15/10/2021 00:00;365000;120;0
482321;Ron's Gone Wrong;7968;1645;14/10/2021 00:00;60692022;107;0
610253;Halloween Kills;649;2371;14/10/2021 00:00;133423964;105;20000000
660120;The Worst Person in the World;7537;1022;13/10/2021 00:00;11800000;128;5000000
780382;The Wolf and the Lion;7499;367;13/10/2021 00:00;15300000;99;11900000
851303;Waiting for Bojangles;7481;263;13/10/2021 00:00;0;124;0
617653;The Last Duel;7466;2953;13/10/2021 00:00;30500000;153;100000000
568124;Encanto;763;8611;13/10/2021 00:00;253000000;102;50000000
831405;Injustice;7466;714;09/10/2021 00:00;0;78;0
766798;Parallel Mothers;6839;816;08/10/2021 00:00;0;123;0
592695;Pleasure;6291;405;08/10/2021 00:00;0;108;0
655082;Eiffel;6303;569;07/10/2021 00:00;13000000;108;26000000
747687;The Catholic School;6183;371;07/10/2021 00:00;0;107;0
785663;Old Henry;7284;423;01/10/2021 00:00;77463;99;0
639721;The Addams Family 2;7012;1152;01/10/2021 00:00;119815153;93;0
670429;Witch Hunt;6775;251;01/10/2021 00:00;56415;92;0
580489;Venom: Let There Be Carnage;6833;9182;30/09/2021 00:00;506863592;97;110000000
370172;No Time to Die;7402;5502;29/09/2021 00:00;774153007;163;250000000
740925;No One Gets Out Alive;5895;567;29/09/2021 00:00;0;85;0
753453;V/H/S/94;6164;354;26/09/2021 00:00;0;103;0
567748;The Guilty;6406;2314;24/09/2021 00:00;0;91;0
567690;Dear Evan Hansen;6343;270;24/09/2021 00:00;19200000;137;27500000
512025;There's Someone Inside Your House;5439;582;24/09/2021 00:00;0;96;0
750253;My Son;6174;384;23/09/2021 00:00;962689;95;0
597316;My Little Pony: A New Generation;78;278;23/09/2021 00:00;4100000;91;0
712454;The Summit of the Gods;7881;294;22/09/2021 00:00;1756552;95;9850000
524369;The Many Saints of Newark;6398;562;22/09/2021 00:00;13037403;120;50000000
785752;Intrusion;5991;596;22/09/2021 00:00;0;93;0
601470;The Eyes of Tammy Faye;6591;508;17/09/2021 00:00;2404127;126;0
468225;The Starling;70;257;17/09/2021 00:00;0;103;0
749274;Cry Macho;5998;889;16/09/2021 00:00;16481544;104;33000000
438631;Dune;7789;9420;15/09/2021 00:00;402027830;155;165000000
855823;Schumacher;7348;328;15/09/2021 00:00;0;112;0
739990;Nightbooks;6198;330;15/09/2021 00:00;0;103;0
671043;Spoiled Brats;6167;456;15/09/2021 00:00;0;100;0
843906;Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog;7862;354;14/09/2021 00:00;0;72;0
680531;The Mad Women's Ball;7133;263;12/09/2021 00:00;0;122;0
764835;The Desperate Hour;5987;358;12/09/2021 00:00;0;84;0
597891;Kate;6652;1319;10/09/2021 00:00;0;106;0
730769;Some Like It Rare;6545;335;10/09/2021 00:00;0;88;0
853588;Prey;4724;310;10/09/2021 00:00;0;86;0
581726;Infinite;6574;1443;09/09/2021 00:00;0;106;0
738652;Copshop;6242;637;09/09/2021 00:00;6807158;107;0
763148;Time Is Up;647;600;09/09/2021 00:00;0;108;0
663260;Black Box;7373;934;08/09/2021 00:00;9738741;130;10722240
668640;Official Competition;6786;301;04/09/2021 00:00;0;114;0
588228;The Tomorrow War;7572;2806;03/09/2021 00:00;14400000;138;200000000
660942;The Innocents;6935;449;03/09/2021 00:00;0;117;3400000
593910;Cinderella;6432;1266;03/09/2021 00:00;0;113;0
643532;The Card Counter;6173;810;03/09/2021 00:00;5040860;111;0
785457;Afterlife of the Party;6801;417;02/09/2021 00:00;0;109;0
566525;Shang-Chi and the Legend of the Ten Rings;7589;8481;01/09/2021 00:00;432243292;132;150000000
744275;After We Fell;7097;2311;01/09/2021 00:00;21500000;99;14000000
619778;Malignant;6832;2000;01/09/2021 00:00;34891791;111;40000000
523638;Prisoners of the Ghostland;5153;476;31/08/2021 00:00;0;103;0
841755;Mortal Kombat Legends: Battle of the Realms;77;390;31/08/2021 00:00;0;80;0
653349;Vacation Friends;7126;628;27/08/2021 00:00;0;103;0
347626;He's All That;6593;1234;27/08/2021 00:00;0;91;0
628914;Queenpins;6505;323;26/08/2021 00:00;0;110;7000000
645710;The Voyeurs;6648;686;25/08/2021 00:00;0;117;0
565028;Candyman;60;1381;25/08/2021 00:00;77411570;91;25000000
666243;The Witcher: Nightmare of the Wolf;7574;834;23/08/2021 00:00;0;83;0
645788;The Protégé;6618;843;19/08/2021 00:00;8639684;109;0
637534;The Stronghold;7444;1099;18/08/2021 00:00;0;105;14479740
758866;Drive My Car;7397;1034;18/08/2021 00:00;15308325;180;0
619297;Sweet Girl;6682;1088;18/08/2021 00:00;0;110;0
579047;Reminiscence;6664;1558;18/08/2021 00:00;18717947;116;68000000
708577;Like a Cat on a Highway 2;6083;308;14/08/2021 00:00;0;109;0
573164;An Egg Rescue;7863;361;12/08/2021 00:00;3606902;89;0
482373;Don't Breathe 2;7122;2245;12/08/2021 00:00;53785551;98;10000000
592863;Respect;6774;350;12/08/2021 00:00;31217372;145;0
788929;Lamb;6465;691;12/08/2021 00:00;3189087;106;0
776503;CODA;7967;1922;11/08/2021 00:00;1600000;112;10000000
595743;SAS: Red Notice;5855;464;11/08/2021 00:00;0;120;0
550988;Free Guy;755;7662;11/08/2021 00:00;331526598;115;110000000
727745;The Kissing Booth 3;697;1727;11/08/2021 00:00;0;112;0
675445;PAW Patrol: The Movie;7425;1142;09/08/2021 00:00;144327371;86;26000000
768744;My Hero Academia: World Heroes' Mission;7603;438;06/08/2021 00:00;38410729;105;0
763149;Aftermath;6283;540;04/08/2021 00:00;0;114;0
597433;Beckett;6277;598;04/08/2021 00:00;0;109;0
604563;OSS 117: From Africa with Love;5635;672;04/08/2021 00:00;13450000;117;20400000
449406;Vivo;7368;654;30/07/2021 00:00;0;103;0
763152;More the Merrier;6749;404;30/07/2021 00:00;0;112;0
729720;The Last Mercenary;6511;569;30/07/2021 00:00;0;110;0
760747;The Trip;67;480;30/07/2021 00:00;0;115;0
616651;Stillwater;6666;1019;29/07/2021 00:00;19754272;139;20000000
559907;The Green Knight;657;1605;29/07/2021 00:00;18888418;130;15000000
785539;Resort to Love;72;376;29/07/2021 00:00;0;101;0
436969;The Suicide Squad;7557;7692;28/07/2021 00:00;168717425;132;185000000
451048;Jungle Cruise;7418;5199;28/07/2021 00:00;220889446;127;200000000
736074;Batman: The Long Halloween, Part Two;7459;447;26/07/2021 00:00;0;87;0
638449;The Last Letter from Your Lover;7497;521;23/07/2021 00:00;1451974;110;0
845222;Kingdom: Ashin of the North;7326;459;23/07/2021 00:00;0;92;0
693113;Midnight in the Switchgrass;6005;365;23/07/2021 00:00;229811;99;15000000
760883;Blood Red Sky;691;1387;23/07/2021 00:00;0;123;17739525
811072;Two;542;300;23/07/2021 00:00;0;71;0
795607;Green Snake;83;267;23/07/2021 00:00;87212911;131;0
823754;Bo Burnham: Inside;8151;395;22/07/2021 00:00;0;87;0
568620;Snake Eyes: G.I. Joe Origins;6538;1397;22/07/2021 00:00;36964325;121;88000000
730840;Trollhunters: Rise of the Titans;7653;288;21/07/2021 00:00;0;106;0
649394;Worth;6719;274;21/07/2021 00:00;106645;118;0
631843;Old;6387;3856;21/07/2021 00:00;90146510;108;18000000
577242;Kaamelott: The First Chapter;664;621;21/07/2021 00:00;19002036;120;17516235
776305;Belle;7823;625;16/07/2021 00:00;63501160;122;0
635731;Pig;6666;1120;16/07/2021 00:00;3889432;92;0
678580;El mesero;8047;343;15/07/2021 00:00;0;86;0
547565;The Night House;6646;948;15/07/2021 00:00;14590542;107;0
617502;Jolt;6616;1108;15/07/2021 00:00;238524;91;0
591275;Fear Street: 1666;7167;1503;14/07/2021 00:00;0;114;0
745881;The Medium;7062;542;14/07/2021 00:00;7230000;131;0
630240;Titane;6418;1193;14/07/2021 00:00;5115725;108;6600000
574060;Gunpowder Milkshake;6375;862;14/07/2021 00:00;1015760;114;30000000
454527;Benedetta;6679;856;09/07/2021 00:00;2652725;131;24350000
379686;Space Jam: A New Legacy;6829;3732;08/07/2021 00:00;163692228;115;150000000
585378;After Yang;6424;309;08/07/2021 00:00;131465;96;0
591274;Fear Street: 1978;723;1684;08/07/2021 00:00;0;110;0
846214;The Simpsons: The Good, the Bart, and the Loki;7338;623;07/07/2021 00:00;0;6;0
497698;Black Widow;7303;9298;07/07/2021 00:00;379751131;134;200000000
424277;Annette;6765;608;06/07/2021 00:00;3642692;140;15500000
807196;Boiling Point;7234;412;05/07/2021 00:00;0;92;0
843241;The Seven Deadly Sins: Cursed by Light;7738;446;02/07/2021 00:00;1094673;79;0
672741;Till Death;675;699;02/07/2021 00:00;495268;89;0
459151;The Boss Baby: Family Business;7442;2274;01/07/2021 00:00;146745280;107;82000000
523936;Meander;6083;356;01/07/2021 00:00;700000;91;0
768334;A Classic Horror Story;5865;852;01/07/2021 00:00;0;95;0
585216;Escape Room: Tournament of Champions;658;1746;01/07/2021 00:00;65774490;88;15000000
602223;The Forever Purge;7029;2212;30/06/2021 00:00;76994245;103;18000000
672582;The Deep House;6123;868;30/06/2021 00:00;1900000;85;0
591273;Fear Street: 1994;6723;2021;28/06/2021 00:00;0;107;0
800497;Werewolves Within;6054;437;25/06/2021 00:00;937490;97;6500000
646207;The Ice Road;6912;1499;24/06/2021 00:00;7502846;108;0
559581;Stowaway;5984;401;24/06/2021 00:00;0;117;10000000
649409;No Sudden Move;64;589;24/06/2021 00:00;0;115;0
823461;Good on Paper;5607;275;23/06/2021 00:00;0;92;0
736073;Batman: The Long Halloween, Part One;7504;541;21/06/2021 00:00;0;85;0
607259;Fatherhood;7561;1261;18/06/2021 00:00;0;109;0
667257;Impossible Things;8442;359;17/06/2021 00:00;0;88;0
508943;Luca;7865;7625;17/06/2021 00:00;49750471;95;200000000
680813;Flee;7823;308;17/06/2021 00:00;712229;89;3400000
522931;Hitman's Wife's Bodyguard;671;1957;14/06/2021 00:00;70060492;117;70000000
663866;Censor;5789;311;11/06/2021 00:00;314785;84;0
467909;In the Heights;7221;634;10/06/2021 00:00;43000000;143;55000000
615658;Awake;5935;967;09/06/2021 00:00;0;96;0
633515;The Forgotten Battle;7127;579;05/06/2021 00:00;0;124;14000000
672322;Rurouni Kenshin: The Beginning;7634;374;04/06/2021 00:00;0;138;0
581644;The Misfits;5464;363;03/06/2021 00:00;0;94;0
749004;Petite Maman;7196;296;02/06/2021 00:00;1024575;72;3100000
550776;Believe Me: The Abduction of Lisa McVey;8154;522;01/06/2021 00:00;0;98;0
671295;Blue Miracle;7422;257;27/05/2021 00:00;0;95;0
691179;Friends: The Reunion;79;1082;27/05/2021 00:00;0;104;0
337404;Cruella;8055;8507;26/05/2021 00:00;233503234;134;200000000
694254;Baggio: The Divine Ponytail;6419;387;26/05/2021 00:00;0;91;0
423108;The Conjuring: The Devil Made Me Do It;7491;5407;25/05/2021 00:00;206431050;111;39000000
520763;A Quiet Place Part II;7511;5691;21/05/2021 00:00;297400000;97;61000000
637693;Spirit Untamed;73;469;20/05/2021 00:00;17635215;88;30000000
385128;F9;7139;6660;19/05/2021 00:00;726229501;143;200000000
726684;Miraculous World: Shanghai – The Legend of Ladydragon;79;585;15/05/2021 00:00;0;54;0
823855;I Am All Girls;6594;266;14/05/2021 00:00;0;107;0
503736;Army of the Dead;6247;3638;14/05/2021 00:00;190700000;148;90000000
520663;The Woman in the Window;6029;1766;13/05/2021 00:00;0;102;4000000
534072;Great White;5308;328;13/05/2021 00:00;517929;91;0
471498;Oxygen;6624;1256;12/05/2021 00:00;0;100;0
602734;Spiral: From the Book of Saw;6028;1659;12/05/2021 00:00;40618920;93;20000000
578701;Those Who Wish Me Dead;6704;1385;05/05/2021 00:00;23384502;100;20000000
811367;22 vs. Earth;7054;392;30/04/2021 00:00;0;9;0
808023;The Virtuoso;598;324;30/04/2021 00:00;0;105;0
567189;Tom Clancy's Without Remorse;7026;2242;29/04/2021 00:00;0;109;0
631060;Things Heard & Seen;5741;854;29/04/2021 00:00;0;121;0
736069;Justice Society: World War II;75;513;27/04/2021 00:00;0;84;0
602063;Rurouni Kenshin: The Final;7752;405;23/04/2021 00:00;33457923;138;0
501929;The Mitchells vs. the Machines;7937;2583;22/04/2021 00:00;0;110;75000000
637649;Wrath of Man;7669;4632;22/04/2021 00:00;103966489;119;40000000
748853;In the Earth;576;321;16/04/2021 00:00;0;107;0
589761;Chernobyl: Abyss;6199;445;15/04/2021 00:00;6459306;136;9100000
615678;Thunder Force;5569;1133;09/04/2021 00:00;0;107;0
597890;Voyagers;60;715;08/04/2021 00:00;4298184;108;20000000
460465;Mortal Kombat;7081;5427;07/04/2021 00:00;84426031;110;20000000
664300;Shiva Baby;7177;470;02/04/2021 00:00;31014;78;250000
811634;The Monkey King: Reborn;7136;265;02/04/2021 00:00;13000000;95;20000000
813258;Monster Pets: A Hotel Transylvania Short;74;370;02/04/2021 00:00;0;6;0
529106;Major Grom: Plague Doctor;6714;524;01/04/2021 00:00;4493306;136;5000000
632357;The Unholy;6667;1984;31/03/2021 00:00;30833138;99;10000000
860623;Last Man Down;615;610;30/03/2021 00:00;0;87;0
578908;Bad Trip;6065;462;26/03/2021 00:00;0;87;0
699102;A Week Away;688;347;26/03/2021 00:00;0;94;0
522478;Peter Rabbit 2: The Runaway;7171;714;25/03/2021 00:00;153000000;93;45000000
801058;Seaspiracy;7904;368;24/03/2021 00:00;0;89;0
399566;Godzilla vs. Kong;7661;9080;24/03/2021 00:00;470116094;114;200000000
615457;Nobody;8018;6217;18/03/2021 00:00;61779301;92;17000000
797394;Secret Magic Control Agency;7076;314;18/03/2021 00:00;0;104;0
802443;Deadly Illusions;5015;298;18/03/2021 00:00;0;114;0
791373;Zack Snyder's Justice League;819;9202;18/03/2021 00:00;0;242;70000000
795514;The Fallout;7687;879;17/03/2021 00:00;0;96;0
785534;Paper Lives;8062;338;12/03/2021 00:00;0;96;0
638597;Yes Day;6762;1058;12/03/2021 00:00;0;86;0
681887;Cosmic Sin;4139;495;12/03/2021 00:00;349757;88;20000000
283566;Evangelion: 3.0+1.0 Thrice Upon a Time;83;693;08/03/2021 00:00;92300000;155;0
793723;Sentinelle;5868;551;05/03/2021 00:00;0;80;6500000
779047;Us Again;78;284;05/03/2021 00:00;0;7;0
630004;The Vault;6843;806;04/03/2021 00:00;8804000;118;15000000
484718;Coming 2 America;6475;2025;04/03/2021 00:00;0;110;60000000
583689;Moxie;7375;745;03/03/2021 00:00;0;111;0
527774;Raya and the Last Dragon;79;6271;03/03/2021 00:00;130423032;107;100000000
801335;Girl in the Basement;7759;561;27/02/2021 00:00;0;88;0
654754;Billie Eilish: The World's a Little Blurry;8406;277;26/02/2021 00:00;0;140;0
728118;Quo Vadis, Aida?;7624;315;26/02/2021 00:00;0;104;0
544401;Cherry;7382;1148;26/02/2021 00:00;0;140;40000000
778730;Crazy About Her;7269;429;26/02/2021 00:00;0;102;0
580532;Crisis;6329;269;26/02/2021 00:00;0;118;0
412656;Chaos Walking;6635;2087;24/02/2021 00:00;26508132;109;125000000
513310;Boss Level;6882;1364;19/02/2021 00:00;2000000;94;45000000
